row_id,COUNTRY_CODE,COUNTRY_NAME,final_decision,invalid_source,screening_tier,trigger_reason,signal_count,signal_attention,signal_longstring,signal_mahalanobis,signal_odd_even,ls_max_run,md_score,oe_r,BENEFIT_OPEN,TRUST_OPEN,BENEFIT_OPEN_ZH,ATTCHECK_NUMBER,ATTCHECK_RES,DEM_AGE,DEM_GENDER,DEM_EDU,DEM_AGEGRP
39620,GBR,United Kingdom,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,3.0,3.9258026101276045,-1.0,"Society in general. I believe the rigorous pursuit of truth is a good thing. Of course, scientists have their biases and their paymasters, but empirical evidence is more trustworthy. ",NA,社会一般。我相信严格追求真理是一件好事。当然，科学家有他们的偏见和他们的出钱人，但经验证据更值得信赖。,213,1,63,1,3,60+
39695,GBR,United Kingdom,invalid,existing,MEDIUM,odd_even_low,1,0,0,0,1,4.0,6.136655533908321,-1.0,0,NA,0,213,1,33,1,4,30-39
39715,GBR,United Kingdom,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.7371061192735295,,not sure,NA,没有把握,213,1,58,1,3,50-59
39738,GBR,United Kingdom,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,16.0,6.1031335768929535,-0.9258200997725514,NA,The research and facts that back up the dialogue.,,213,1,29,1,4,18-29
39750,GBR,United Kingdom,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,38.0,3.603519674451637,,Science is brilliant. We all benefit from science ,NA,科学是辉煌的。我们都受益于科学,213,1,37,0,3,30-39
39814,GBR,United Kingdom,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,5.0,5.308069534870665,-1.0,NA,It is the trust of all that makes scientists trustworthy.,,213,1,32,0,4,30-39
39818,GBR,United Kingdom,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,5.0,5.165487880024256,-0.8783100656536799,I think humans who suffer from medical issues benefit from science the most as it is used to help treat them,NA,我认为患有医疗问题的人类从科学中受益最多，因为科学被用来帮助治疗他们,213,1,18,0,3,18-29
39842,GBR,United Kingdom,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,43.0,4.1602309090283836,1.0,No comment.,NA,没有意见。,213,1,40,1,3,40-49
39843,GBR,United Kingdom,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,13.0,3.9429175188966137,-1.0,NA,That they can provide the data and evidence about what they are informing the public about. ,,213,1,50,0,4,50-59
39859,GBR,United Kingdom,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,45.0,3.5916705235211897,,NA,If he's willing to say the truth even when its inconvinient,,213,1,18,NA,3,18-29
39880,GBR,United Kingdom,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.7686066450263387,,--,NA,,213,1,48,1,3,40-49
40010,GBR,United Kingdom,invalid,existing,MEDIUM,mahalanobis_outlier,1,0,0,1,0,12.0,10.462623597877075,0.6333004963811236,NA,Nothing actually ,,213,1,23,1,4,18-29
40234,GBR,United Kingdom,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,45.0,5.15631519019614,,NA,"they want best for society
",,213,1,27,1,4,18-29
40397,GBR,United Kingdom,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,5.0,4.466908414917013,-1.0,"I think children and future generations benefit the most from science and scientific advances, although I believe the population as a whole benefits from scientific advances, especially in the medical field. ",NA,我认为儿童和子孙后代从科学和科学进步中受益最多，尽管我相信整个人口从科学进步中受益，特别是在医学领域。,213,1,34,0,4,30-39
40613,GBR,United Kingdom,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,3.0,3.6446058130560544,-1.0,Society eventually benefits from science. Science promotes learning and understanding which is mostly of benefit to evolving mankind's knowledge base.,NA,社会最终受益于科学。科学促进学习和理解，这最有利于人类知识基础的发展。,213,1,50,1,3,50-59
40706,GBR,United Kingdom,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,6.0,3.7615598084048276,-1.0,I think the whole world benefits from science. It increases our understanding of current situations and can also give us solutions or ways to prevent negative outcomes.,NA,我认为整个世界都受益于科学。它增加了我们对当前情况的理解，还可以为我们提供解决方案或方法来防止负面结果。,213,1,43,0,4,40-49
40735,GBR,United Kingdom,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,12.0,4.648382921528437,-1.0,NA,IF THEY HAVE STUDIED THE SUBJECT in depth so they know what they are talking about.,,213,1,44,0,4,40-49
40905,GBR,United Kingdom,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,6.0,10.659932715033431,0.4579565896743105,I think society as a whole benefits from science we would not be where we are without it. It dictates our whole lives,NA,我认为整个社会都受益于科学，没有科学，我们就不会取得今天的成就。它决定了我们的一生,213,1,63,0,4,60+
41079,GEO,Georgia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,39.0,3.891905086644039,1.0,NA,Bilim yanilabilir bir insan faaliyetidir. Bilimsel kanıta dayalıdır ,,213,1,29,0,3,18-29
41091,GEO,Georgia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,48.0,4.451955210502231,,El Irak'ı wel iraki,NA,伊拉克威尔伊拉基,213,1,NA,1,2,NA
41157,GEO,Georgia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,32.0,2.6902011257127505,,NA,gerçek bilgiye ulaşmak bence bilimden geçer ,,213,1,32,0,3,30-39
41330,GEO,Georgia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,43.0,4.93291633620463,0.2,NA,123,,213,1,NA,0,2,NA
41338,GEO,Georgia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,3.2130964926778987,,NA,Yaptıkları buluşlar ,,213,1,33,0,4,30-39
41368,GEO,Georgia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,43.0,3.8674988010790448,0.25,NA,Dogru ilan,,213,1,45,0,3,40-49
41587,GHA,Ghana,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,9.0,10.560277796394374,0.6324555320336759,Children and women ,NA,儿童和妇女,213,1,29,0,4,18-29
41678,GHA,Ghana,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,8.0,4.086751717444924,-0.9191450300180578,"Those that are willing to participate in it knowledgeably. By this, I don't mean individuals that use science and technology ignorantly but those that use it knowledgeably and to their advantage. It doesn't have to be a full blown research but little things that could be used to improve our lives on a daily basis. ",NA,那些愿意有知识地参与其中的人。我所说的并不是那些无知地使用科学技术的人，而是那些明智地使用科学技术并为自己谋取利益的人。它不一定是一项全面的研究，而是可以用来改善我们日常生活的小事情。,213,1,23,0,4,18-29
41835,GHA,Ghana,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,6.0,9.312788226745017,-0.29277002188455997,"I believe every living being benefits from science.my reasons are:- you will agree with me that in the global today everything is being controlled by science from the food we eat, clothings, health and well-being,electronics etc.lets talk about health for Instance, before when science has not been so much on a known, people die carelessly e.g in olden days when there is nothing like dialysis machine people die of a kidney disease so fast.Lets come to technology, when there was no telephones people suffered to convey their messages, when there was no electricity people suffered in darkness, when there was no radio and television sets people lived with lack of informations alot I can say about science. Infact science is the best thing that happened to world.",NA,我相信每个生物都受益于科学。我的理由是：-你会同意我的观点，在当今的全球范围内，一切都受到科学的控制，从我们吃的食物，衣服，健康和福祉，电子产品等。让我们谈谈健康，例如，在科学还没有那么多人知道的时候，人们会不小心死去，例如在过去，没有像透析机那样的东西，人们会很快死于肾病。让我们来谈谈技术，当没有电话时，人们很难传达他们的信息，当没有电时，人们生活在黑暗中；当没有收音机和电视机时，人们生活在缺乏信息的情况下，我可以说关于科学。事实上，科学是世界上发生过的最好的事情。,213,1,23,2,3,18-29
41918,GHA,Ghana,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,10.0,11.913949144447512,0.2,"The rich 
Because they have money to attend good science school ",NA,"有钱人 
因为他们有钱去上好的科学学校",213,1,23,1,3,18-29
41964,GHA,Ghana,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,4.0,4.876627452290526,-1.0,NA,Churning the right facts devoid of agenda even if his findings are contrary to the status quo,,213,1,25,1,4,18-29
42034,GHA,Ghana,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,45.0,5.685462849054069,,Making life easier.science brought many things or has widen the of individuals to invent things which in our daily life .,NA,让生活更轻松。科学带来了许多东西或扩大了个人的视野，发明了我们日常生活中的东西。,213,1,19,1,4,18-29
42041,GHA,Ghana,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,4.0,5.314897565575063,-1.0,"The human being, because it helps us to know a lot about our environment",NA,人类，因为它帮助我们更多地了解我们的环境,213,1,40,1,4,40-49
42115,HKG,Hong Kong,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,71.0,7.384832905016412,,NA,無,,213,1,34,0,3,30-39
42234,HKG,Hong Kong,invalid,existing,MEDIUM,odd_even_low,1,0,0,0,1,7.0,4.050865899882423,-1.0,市民,NA,市民,213,1,27,1,4,18-29
42270,HKG,Hong Kong,invalid,existing,MEDIUM,mahalanobis_outlier,1,0,0,1,0,7.0,10.791820913056387,-0.4120816918460671,-99,NA,-99,213,1,56,0,3,50-59
42374,HKG,Hong Kong,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,1.9584066259605024,,NA,no,,213,1,42,1,4,40-49
42412,HKG,Hong Kong,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,35.0,1.8926030770718991,,"EVERYONE, WE ALL SUFFER",NA,每个人，我们都在受苦,213,1,38,0,4,30-39
42415,HKG,Hong Kong,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,41.0,2.7953133446567175,1.0,NA,唔知,,213,1,37,1,4,30-39
42504,HKG,Hong Kong,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,35.0,2.0357120823449897,,NA,none,,213,1,40,0,4,40-49
42567,HKG,Hong Kong,invalid,existing,MEDIUM,odd_even_low,1,0,0,0,1,4.0,4.885381362004018,-1.0,no,NA,不,213,1,48,1,4,40-49
42830,HUN,Hungary,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,32.0,2.782927087931512,,Az àllamnak mert bevètele lesz belöle.,NA,因为国家将拥有其中的股份。,213,1,47,0,3,40-49
42844,HUN,Hungary,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,6.0,9.051614766131939,0.6123724356957945,"Nem tudom kinek származik haszna,de sokan a tudományra hivatkozva lop,csal,hazudik",NA,我不知道谁受益，但很多人根据科学偷窃、欺骗和撒谎,213,1,49,0,3,40-49
42866,HUN,Hungary,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,54.0,6.2246956775606614,,NA,-99,,213,1,18,1,3,18-29
42882,HUN,Hungary,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,33.0,4.784221316983688,0.15617376188860607,NA,"Megbízható akkor lesz, ha logikus, észérvekkel belátható bizonyítékokat hoz, amelyeket video dokumentációkban is megtekinthetünk.",,213,1,49,1,3,40-49
42931,HUN,Hungary,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,12.0,9.445405726244145,0.657411243046284,NA,Ha bizonyítja a tevékenységét,,213,1,19,1,3,18-29
42963,HUN,Hungary,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,34.0,8.260359159566763,1.0,Embernek,NA,对于一个人来说,213,1,37,0,4,30-39
42986,HUN,Hungary,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,3.0,7.984499311957072,-0.936585811581694,NA,A tudásáról. Amit át tud adni más emberek számára.,,213,1,22,0,3,18-29
43002,HUN,Hungary,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,4.0,7.162001040361793,-0.8911327886790069,"Minden embernek , kivétel a hadi tudományok. Ezeket sajnos sokszor emberiség elleni bűncselekmények én használják fel.",NA,对于每个人来说，军事科学是个例外。不幸的是，这些经常被反人类罪所利用。,213,1,70,1,3,60+
43014,HUN,Hungary,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,7.0,5.11741141046196,-1.0,NA,"Az általa publikált tanulmányoktól, azokat milyen kísérletek támasztják alá.",,213,1,30,0,4,30-39
43041,HUN,Hungary,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.5269422638253234,,Nem tudom ,NA,我不知道,213,1,26,0,3,18-29
43047,HUN,Hungary,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,3.0,9.063533044813203,0.5477225575051661,"Szerény meglátásom szerint, a történelem folyamán bármit is feltaláltak, előbb vagy utóbb rossz kezekbe került a tudás. Nem feltétlen pozitív oldalát használták, ha igen, pár évtizeddel később beszüntették ilyen-olyan okkal. Biztos nem mindenre igaz és az is biztos, hogy a tudósok vitatkoznak mindenen. Ez jó, hiszen más szemszög, más kísérlet, hely stb, csak inkább dolgoznának össze és ne egymás ellen lennének. A tudomány nem verseny. ",NA,以我的愚见，无论历史上发明了什么，知识迟早都会落入坏人之手。它不一定被用于其积极的一面，如果是这样，它会在几十年后因某种原因而停止使用。这当然不是对所有事情都是如此，而且科学家们对所有事情都有争论也是肯定的。这很好，因为不同的观点、不同的实验、地点等，宁愿共同努力，而不是相互对立。科学不是竞赛。,213,1,45,0,2,40-49
43100,HUN,Hungary,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,42.0,6.263093969265442,,NA,-99,,213,1,NA,1,4,NA
43109,HUN,Hungary,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,36.0,6.257795812192014,,Kit erdekel,NA,谁在乎,213,1,23,1,3,18-29
43178,HUN,Hungary,invalid,existing,MEDIUM,odd_even_low,1,0,0,0,1,18.0,3.539567453181843,-1.0,NA,Attol hogy milyen ember,,213,1,26,1,2,18-29
43216,IDN,Indonesia,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,16.0,4.737087049285386,-1.0,NA,Harus real dan sesuai fakta penelitian,,213,3,38,1,3,30-39
43219,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,46.0,2.2858331605117335,,NA,karena ekperimen,,213,4,41,0,4,40-49
43227,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,42.0,2.667195365942055,,NA,penemuannya dapat diterapkan dalam kehidupan sehari-hari,,213,1,NA,0,4,NA
43241,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,33.0,7.03928745631545,,NA,Bila hasil penelitian nya dapat di uji dan dibuktikan kepada masyarakat umum dengan basis ilmu pengetahuan yg kompeten,,213,1,32,1,4,30-39
43258,IDN,Indonesia,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,6.0,5.271343167744791,-1.0,NA,Ilmuwan dapat dipercaya karena pemikiran dan temuan-temuannya menghasilkan manfaat yang nyata untuk kehidupan.,,213,1,41,1,3,40-49
43370,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,33.0,3.485630150450046,,NA,pandangan pribadi yang selalu mengutamakan kepentingan bersama,,213,4,40,0,4,40-49
43371,IDN,Indonesia,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,16.0,5.118913251927946,-1.0,NA,Dengan adanya peer-reviewed researched,,213,1,21,1,4,18-29
43427,IDN,Indonesia,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,6.0,11.009369724761585,0.5726371269248889,NA,Menemukan sesuatu untuk kebaikan dengan proses uji coba yang terbukti baik dengan maksud dan tujuan penyelamatan dan dibagikan kepada yang membutuhkan dan ada pemulihan sehingga ilmuwan itu dapat dipercaya,,213,1,42,0,4,40-49
43435,IDN,Indonesia,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,9.0,4.704397048038041,-1.0,"Manusia... Untuk menambah kualitas diri, pengetahuan dll",NA,人类...提高个人素质、知识等,213,1,45,0,3,40-49
43437,IDN,Indonesia,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,13.0,11.50347810956126,0.5963994531287798,Yang diuntungkan adalah orang yang menemukan ilmu pengetahuan,NA,受益者是发现科学的人,213,1,32,0,4,30-39
43460,IDN,Indonesia,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,6.0,12.36600029849726,0.23443770806130776,Masyarakat umumnya yang paling diuntungkan karena akan menambah kemampuan dan menjadi lebih pandai serta bijak jika menghadapi masalah sesuai dgn ilmu tersebut dan bermanfaat bagi pemerintaj karena rakyatnya semakin pintar dan bijak.,NA,广大公众将受益最多，因为根据这些知识，他们在面对问题时会提高自己的能力，变得越来越聪明，这对政府来说是有利的，因为人民变得越来越聪明。,213,1,42,0,4,40-49
43478,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.872160840360027,,NA,Penemuan2 secara ilmiah dan telah di uji,,213,3,67,1,3,60+
43485,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,44.0,3.6539033249917177,,NA,Karya yang dihasilkan dan dampak untuk masyarakat ,,213,1,33,1,4,30-39
43505,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,32.0,2.8960816377884337,,"pribadi sendiri kalau ilmu pasti,
tapi kalau ilmu sejarah hanya orang pembuat sejarah yang diuntungkan",NA,"就个人而言，如果知识准确的话，
但如果你研究历史，只有创造历史的人才能受益",213,1,33,1,4,30-39
43520,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,54.0,1.9647315973709172,,NA,Berdasarkan teori yang beliau nyatakan dan kenyataan yang terjadi di lapangan,,213,4,21,0,3,18-29
43530,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,52.0,1.9647315973709172,,semua orang karena ilmu pengetahuan sangat penting,NA,大家因为科学非常重要,213,4,46,1,4,40-49
43590,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,37.0,1.772201235406114,,NA,data yang disampaikan dapat dipertanggungjawabkan kebenarannya,,213,4,50,0,4,50-59
43593,IDN,Indonesia,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,7.0,10.332232733939845,-0.524672182297103,"Negara tempat para ilmuwan mengadakan penelitian, karena akan menguntungkan untuk pertama kalinya sebelum dipublikasikan",NA,科学家进行研究的国家，因为研究将在发表前首次盈利,213,1,51,0,4,50-59
43612,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.6139231483307643,,NA,penjelasan dan analisa masuk akal dan dapat dipercaya,,213,3,50,0,4,50-59
43661,IDN,Indonesia,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,9.0,6.791264093351779,-0.8944271909999159,NA,Memenuhi janjinya,,213,1,40,0,4,40-49
43675,IDN,Indonesia,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,2.0,6.167742092089413,-0.8944271909999159,"Ilmuan,karena ilmuan dapat mempredkisi sesuatu yang orang awam tidak tahu",NA,科学家，因为科学家可以预测普通人不知道的事情,213,1,25,1,3,18-29
43688,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,42.0,2.950799955852346,,-99,NA,-99,213,3,25,0,4,18-29
43703,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,39.0,2.3283850817214415,,NA,ada bukti dan dapat diterapkan dari hasil riset ilmuwan ,,213,1,52,1,4,50-59
43750,IDN,Indonesia,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,2.0,10.498761890508545,0.660377358490566,si pembuat ilmu karena dialah yang mendapatkan manfaat terbesar dari ilmu yang dia temukan,NA,知识的创造者，因为他是从他发现的知识中获得最大利益的人,213,1,49,0,4,40-49
43794,IDN,Indonesia,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,4.0,4.188004544037841,-1.0,NA,dapat dipercaya karna ilmu dan hasil karya ciptaannya bisa kita pakai dalam kegiatan sehari hari dan bisa diterapkan dalam berbagai solusi di lingkungan,,213,1,27,0,4,18-29
43796,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,35.0,4.450696556795558,,semua manusia untuk hidup lebih baik,NA,所有人都生活得更好,213,3,44,1,3,40-49
43809,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.7139851431467594,,NA,hasil temuannya dapat dipertanggungjawabkan,,213,3,31,0,4,30-39
43834,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,67.0,1.832144261754825,,NA,ok,,213,4,30,1,3,30-39
43836,IDN,Indonesia,invalid,existing,MEDIUM,odd_even_low,1,0,0,0,1,17.0,3.3470743034231054,-1.0,Orang orang yang berkompeten,NA,有能力的人,213,3,40,0,4,40-49
43859,IDN,Indonesia,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,5.0,3.8079210789217908,-1.0,Kita semua,NA,我们所有人,213,1,34,1,4,30-39
43907,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.6139231483307643,,NA,"Semua orang secara sadar mampu berpikir, berkata atau bertindak tidak jujur, tanpa kecuali--pemilik warung kopi sampai pejabat negara, atau orang yang sedikit ilmu sampai ilmuwan dengan seabrek pengetahuan.",,213,1,55,1,4,50-59
43916,IDN,Indonesia,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,3.0,3.9524043287107555,-1.0,Kita semua,NA,我们所有人,213,1,42,1,4,40-49
43955,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.8946880927929137,,NA,dari cara menyampaikan dan pembawaanya,,213,3,29,0,3,18-29
44110,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.6139231483307643,,NA,karena penelitian-nya berhasil,,213,3,33,0,4,30-39
44152,IDN,Indonesia,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,5.0,4.826199068922287,-1.0,Industri kesehatan serta perusahaan manufaktur,NA,健康产业以及制造企业,213,1,40,1,4,40-49
44153,IDN,Indonesia,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,13.0,11.112172842995156,-0.31622776601683794,NA,"seorang ilmuwan dapat dipercaya apabila hasil penemuannya dipublikasikan secara luas dan gratis dengan manfaat senyatanya untuk kepentingan umat manusia dan bermanfaat banyak pada satu aspek atau banyak aspek kehidupan, contoh : sedotan kertas penganti setodan plastik yg mencemari alam.",,213,1,43,1,4,40-49
44156,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,1.9647315973709172,,NA,dari penelitiannya terbukti,,213,4,45,1,4,40-49
44197,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,1.6272574145795142,,NA,Informasi yang dibawakan sangat benar ,,213,4,21,1,4,18-29
44242,IDN,Indonesia,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,10.0,10.30849713860644,0.925,NA,karena keilmuanya,,213,1,42,0,4,40-49
44268,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,34.0,4.1010636554125375,,Umat manusia karena bermanfaat bagi semua,NA,人性，因为它造福于所有人,213,1,32,1,3,30-39
44286,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,50.0,3.2915457706421702,,diri sendiri karena ilmu itu harus dipelajari dengan giat,NA,自己，因为知识必须勤奋学习,213,3,23,1,3,18-29
44291,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,39.0,2.452404306442108,,NA,"Yang membuat seorang ilmuwan dapat dipercaya adalah bila ilmuwan tersebut ""walk the talk"" dan apa yang diprediksi oleh ilmuwan tersebut, di kemudian hari terbukti",,213,1,62,1,4,60+
44316,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,35.0,4.8756448546069375,,NA,hasil observasinya,,213,1,39,0,4,30-39
44324,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,36.0,2.92938531920728,,"Kita secara pribadi dan orang lain secara umum, karena dengan ilmu pengetahuan yang luas kita dapat memprediksi ataupun mengevaluasi pengetahuan tersebut.",NA,我们个人和其他人，因为有了广泛的知识，我们可以预测或评估这些知识。,213,1,35,1,3,30-39
44343,IDN,Indonesia,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,7.0,13.723955496700478,0.8320502943378436,NA,Karena memberikan manfaat temuannya dan berguna untuk masa depan,,213,1,43,0,4,40-49
44368,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,35.0,3.927894502453157,,"semua orang diuntungkan, karena dengan bertambahnya kemajuan teknologi makin mempermudah manusia melakukan sesuatu",NA,每个人都受益，因为随着技术的进步，人类做事变得更容易,213,1,45,1,4,40-49
44376,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,36.0,3.6663525042733967,,"pengusaha, karena mereka tetap mengambil keuntungan melalui ilmu pengetahuan",NA,企业家，因为他们仍然通过科学获利,213,1,50,1,4,50-59
44405,IDN,Indonesia,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,4.0,3.7714095334869295,-1.0,NA,Penemuan yang berguna ,,213,1,34,1,4,30-39
44414,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,42.0,2.9487467592297865,,manusia karena lebih bisa menghadapi kehidupan,NA,人类因为能够更好地面对生活,213,1,30,0,4,30-39
44433,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,32.0,8.59832384967167,,Pelajar karena dia akan menjadi manusia masa depan yang berilmu tinggi,NA,学生，因为他将成为知识渊博的未来人类,213,1,49,0,4,40-49
44437,IDN,Indonesia,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,5.0,3.8439260689081833,-1.0,NA,Penemuan yang berguna ,,213,1,40,0,4,40-49
44477,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,35.0,3.9530726618888865,,seluruh masyarakat karena dengan berkembangnya ilmu pengetahuan maka masyarakat dapat melakukan re-generasi terhadap SDA itu sendiri,NA,整个社会，因为随着科学的发展，社会可以自行再生自然资源,213,1,29,0,4,18-29
44607,IDN,Indonesia,invalid,existing,MEDIUM,longstring_exceed,1,0,1,0,0,57.0,2.9487467592297865,,Manusia dikarenakan perkembangan peradaban akan maju jika ilmu pengetahuan digunakan untuk mempermudah dan menyejahterakan masyarakat,NA,由于文明的发展，如果用科学让社会变得更轻松、更繁荣，人类就会进步,213,1,19,1,3,18-29
44626,IDN,Indonesia,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,9.0,3.847516278323149,-1.0,NA,menyampaikan temuannya tanpa ada yang disembunyikan dan tidak beorientasi dengan politik,,213,1,41,1,4,40-49
44643,IDN,Indonesia,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,9.0,10.54513640551309,-0.29488391230979427,NA,berdasarkan sourch data yang valid,,213,1,26,1,4,18-29
44678,IDN,Indonesia,valid1,none,MEDIUM,odd_even_low,1,0,0,0,1,5.0,4.018979986693113,-1.0,NA,Penemuan yang berguna ,,213,1,40,1,4,40-49
44763,IDN,Indonesia,valid1,none,MEDIUM,mahalanobis_outlier,1,0,0,1,0,12.0,10.766465436550144,0.16724840200141816,Lembaga terkait untuk mencapai tujuan tertentu,NA,相关机构实现一定目标,213,1,29,1,4,18-29
